open,high,low,close,volume
78.9583,79.7638,78.6497,78.8208,3859
79.9871,80.1469,79.3711,80.0261,48864
79.8983,80.0666,79.3073,79.9228,96781
79.1899,79.2505,78.7560,79.1346,80607
78.6629,78.7687,77.9118,78.2933,67135
77.7383,78.3032,77.2149,78.2343,98648
78.4666,79.3714,77.9900,78.7476,39625
79.0842,80.0569,78.3107,79.2058,99451
78.4486,79.1797,77.9703,78.7096,83171
78.7378,79.1231,78.0240,78.5221,10336
77.8080,78.7719,77.2951,77.5903,10814
78.2617,78.3648,77.2853,77.9862,30594
76.6266,77.2726,75.9132,76.7546,85007
77.8450,78.2059,77.0857,77.9789,14810
76.7371,77.5217,76.0456,77.1432,57653
75.8977,76.5567,75.3039,76.2688,63079
76.1986,76.5434,75.5693,75.9155,8753
76.2253,77.0791,75.2001,75.7471,68219
74.8419,74.8928,74.0347,74.7054,35632
75.9826,76.6985,75.7774,75.9038,34467
76.8178,77.4019,76.5839,76.9699,4891
75.4249,75.6507,75.1328,75.4825,4579
76.5428,77.3621,76.2284,76.3685,3032
77.6453,78.6440,76.8099,77.5614,13964
78.4986,79.2660,77.3658,78.0943,57920
77.0742,77.2279,76.1130,76.9461,75690
77.1101,77.2125,75.9979,76.9216,92316
76.2745,76.6392,75.5366,75.8465,22786
75.1545,76.4437,74.9343,75.5493,25283
76.4120,77.6234,75.4984,76.7941,87064
78.2660,79.0396,77.4471,78.1747,32663
78.0652,79.0131,77.2180,77.7203,68126
78.8214,79.1879,77.5226,78.3272,91872
78.1403,78.9862,77.0403,77.6940,26357
75.9464,76.7532,74.9861,76.3918,28212
77.0870,77.4798,76.2759,76.7117,79101
75.8940,76.3782,75.8584,75.9980,13245
76.4822,77.5666,75.8344,76.5980,88765
76.8881,77.9186,76.8749,77.0379,16323
77.7358,78.0347,77.0914,77.9337,95627
77.7155,77.7260,76.7866,77.5052,67398
76.6864,77.4072,76.0083,76.8612,76343
76.8060,76.9631,75.6508,76.3659,97608
75.6233,76.0683,75.3739,75.7082,7229
75.3440,75.7571,74.8207,74.9480,91011
75.5774,75.7887,74.4827,75.1516,57456
73.6792,74.4337,73.5015,74.1531,74715
75.4700,75.5768,74.9727,75.5070,14966
76.8317,76.9129,75.5116,76.4995,55176
74.9395,76.1331,74.5223,75.1708,52289
73.9102,74.3243,73.3081,73.7465,79306
72.7226,73.9332,72.1879,73.2164,67834
72.7794,73.4806,72.0099,72.5776,88066
72.4339,72.7764,71.8994,72.4149,2613
72.2119,73.2140,71.6471,72.3655,34093
72.1745,72.7775,71.6946,72.0527,4863
70.7991,71.6186,70.2639,70.9158,82336
71.2555,72.0833,70.6865,70.8970,39917
70.9033,71.0006,70.6992,70.9057,7463
72.4786,73.0629,72.0120,72.3288,17373
72.9309,73.4427,72.1815,72.6305,37149
74.0134,75.0004,73.2196,73.6686,21076
72.3169,72.9029,71.5180,72.2468,11418
71.6922,72.9334,71.4568,71.9697,43873
71.7784,72.7090,71.0884,71.5401,94290
72.9540,73.6201,72.3738,73.0279,74549
73.4814,74.3439,73.2121,73.8006,63358
74.6412,75.5005,73.7458,75.0259,56871
75.9797,76.1142,75.2947,75.5582,65382
74.9483,75.8212,74.5739,74.7772,90745
74.2552,74.9000,73.9584,74.1950,2175
74.1890,74.8944,74.0097,74.4564,81466
73.9359,74.9295,72.7749,73.4991,21408
74.0022,74.3237,73.7714,73.8696,53276
75.3027,75.7523,75.0068,75.0271,4870
73.5867,74.5370,72.6140,73.8268,46867
73.9557,74.2005,73.6941,74.1770,52012
73.1317,73.8795,72.3097,72.7830,3769
73.1191,74.0839,72.4106,72.9649,38455
71.6556,71.9887,71.1631,71.9778,28315
71.9730,72.1463,70.9845,72.0947,40459
70.4550,71.5251,69.6542,70.8666,7056
69.6497,70.0720,69.5044,69.7321,68233
70.4782,71.3253,69.8752,70.7975,65740
70.6284,71.2730,70.1078,70.9648,72066
71.7158,72.6114,70.8268,71.5242,19218
70.2751,71.1011,70.0521,70.5388,23265
71.7352,72.2348,71.1157,71.9215,12335
71.7863,72.3184,70.8307,71.5450,88773
70.7481,70.8154,69.9396,70.6786,18073
71.1370,71.6783,71.1077,71.3422,81722
70.2197,70.7266,69.0544,70.0039,41903
70.1978,71.2263,69.9445,70.5768,35057
71.4143,72.3578,71.2266,71.7001,83533
72.5789,73.1539,72.2124,72.5166,28387
72.4168,73.2629,71.8725,72.4013,26191
70.7071,71.5064,70.3525,70.9571,28652
70.4595,71.5461,69.5879,70.5510,36442
70.3383,70.8173,70.2180,70.2758,81768
71.6770,71.7071,70.7641,71.2448,12881
72.0889,73.0183,71.6502,72.3360,56154
74.1131,74.1857,72.9078,73.7129,43477
73.5176,74.1967,72.3177,73.1940,18654
74.3100,75.1560,73.3565,74.5691,12133
75.7654,76.5787,75.3416,75.9037,42534
75.6231,76.2280,75.1022,75.8762,73028
75.6763,76.7720,75.5221,75.7916,82509
75.5173,76.6278,74.9072,75.9042,91896
75.2993,76.0411,74.0304,74.8622,81528
76.4127,76.4671,75.6156,76.1226,74613
75.0749,75.2283,74.2331,75.1230,87699
75.0301,75.3201,74.1535,75.1975,85496
76.0965,76.4862,75.2659,76.2481,50751
74.8006,75.5481,74.0156,74.9325,97845
75.4714,76.3868,74.7581,75.0337,77171
75.4158,76.2796,74.6327,75.7201,70573
75.5792,75.7338,74.7209,75.1293,79373
74.1537,74.2780,73.5675,73.7205,81175
74.6570,75.3121,74.4411,75.1538,83548
75.4136,75.8382,75.1372,75.6363,7179
74.9870,74.9872,74.5813,74.6769,9487
75.8098,76.0913,75.1564,75.4854,61141
77.0702,77.6276,76.7993,76.9381,5006
76.1545,77.4589,75.6812,76.4852,32908
77.2869,77.6614,76.3451,77.3359,67029
76.4166,77.3609,75.9526,76.3139,88028
74.8757,75.5649,74.8273,74.8342,64073
75.9355,76.3969,75.6026,75.6591,11434
73.9067,75.1035,73.2803,74.3660,18775
75.6752,76.0241,74.4482,75.1999,45417
75.7485,76.6482,74.7166,75.7133,48225
75.5694,75.9930,75.0584,75.9134,52216
77.3074,77.3663,76.6416,77.2896,52938
77.8005,78.1786,77.6431,77.8775,48461
77.3232,78.1168,77.1793,77.5968,85425
78.6175,79.4457,78.1472,78.1957,67675
77.7457,77.9544,77.3496,77.5261,71911
78.3265,79.1988,77.3179,78.0833,26170
77.9764,78.7484,77.3037,77.7522,37842
76.7866,77.9373,76.1890,77.1421,30891
75.9698,76.9941,75.1752,76.4657,15646
76.1034,76.1790,75.8941,76.1092,54729
76.8251,77.1014,75.8732,76.8390,66603
78.4126,78.8184,77.4239,78.2749,40905
78.4958,78.8825,78.0637,78.7553,69217
78.9823,79.8158,78.4590,78.7535,33319
77.7290,78.0595,76.9961,77.6599,37001
77.1403,78.4532,76.5921,77.5953,26176
77.0887,78.0376,76.4258,77.2972,25107
77.1480,78.0292,76.1975,77.0064,49755
76.3285,77.0924,75.9169,76.3593,90227
76.5366,77.1667,75.8700,76.1256,21339
77.3864,78.2698,77.0993,77.4953,6443
76.6752,76.7752,75.4137,76.4097,32063
75.8693,76.5779,75.7746,75.9726,6903
77.0169,77.7202,76.2869,77.0191,31374
75.6144,76.8760,74.6877,76.1001,43158
76.4805,76.9685,76.1732,76.6317,60840
76.5223,77.7540,76.2056,76.7584,55542
75.3650,75.7266,75.2144,75.4101,45640
75.8056,76.6532,75.5653,75.8008,60358
76.6068,77.1198,75.9984,77.0224,81621
77.0372,77.8658,76.5549,76.7351,73150
76.3560,76.4336,75.4073,75.9986,17304
76.1782,76.9733,75.5006,76.5447,45572
78.2114,79.1165,77.6873,77.9832,87994
77.9774,78.3610,77.3476,77.5512,17009
78.6116,79.2468,78.5310,79.0007,72204
77.6667,78.2033,76.7777,77.6820,66827
76.5758,77.4546,76.2481,76.9323,73751
77.0030,78.3616,76.8874,77.4932,69049
76.5441,77.3646,76.3204,76.9490,39709
76.4116,76.7287,75.6540,76.3319,78546
76.4296,77.3237,75.5436,76.2685,74417
76.8939,77.1203,76.4739,76.6086,67767
77.6672,78.6004,77.2536,77.7824,71534
77.5416,78.6632,77.1203,77.9410,22395
77.9095,78.2207,76.8446,77.6697,96387
77.8956,78.8194,77.8763,78.2762,79929
77.7540,78.2140,77.5334,77.7557,23095
77.1894,77.1979,76.4292,76.8554,96894
77.2218,77.7577,76.7209,77.4043,73381
75.6557,76.9336,74.8676,76.1019,48026
74.4429,74.9601,74.0840,74.7453,3255
73.3414,73.9225,72.6199,73.7803,8967
74.6467,75.6774,74.2490,75.0987,27598
76.1021,76.2047,75.1940,76.0044,3366
74.7116,75.0597,74.2869,74.7182,99438
73.4265,73.4841,72.5223,73.4360,28584
73.9575,74.4338,72.7674,73.5054,31793
73.9189,74.2911,72.8613,73.5026,64148
73.4413,74.1272,73.3292,73.3606,97868
75.0576,75.6338,74.6671,74.7243,64728
74.6529,75.1615,73.7115,75.0244,55766
73.4328,73.9625,73.2533,73.9187,91915
73.5886,74.4590,72.5872,73.3859,44623
72.2280,72.7872,71.6744,72.4303,93962
73.4210,74.4345,72.7403,73.9147,4729
74.0447,74.9156,73.8350,73.9093,69563
74.1277,74.9488,73.3016,73.9534,61968
73.8594,74.4894,73.1582,73.5762,96315
73.9614,74.6268,73.3023,73.7210,54371
72.6394,73.4763,72.0762,72.5393,16222
73.3248,73.5270,73.0292,73.3669,14721
72.7539,73.5278,72.3914,72.4601,86946
72.4429,72.9854,72.0719,72.3595,24279
71.4964,71.5147,70.5463,71.3345,8906
72.6145,73.5983,71.9679,72.7780,75761
72.6089,72.9642,72.1599,72.3562,22362
72.8554,73.5291,71.7142,72.3833,27507
73.6869,73.7484,72.7339,73.3200,93612
74.1618,75.1280,73.6896,74.6092,34679
75.5017,75.5037,74.5988,75.3711,42461
74.3703,75.1256,73.2146,74.1168,40611
73.9097,74.3010,73.0440,74.1482,46323
73.6288,74.1840,73.5866,73.7540,5345
74.7016,75.6123,73.5879,74.3471,44627
75.5747,76.0680,75.0207,75.3857,16958
76.0053,77.1780,75.1697,76.3863,89243
75.9354,76.5802,74.5521,75.5179,82142
74.1291,74.2340,73.9313,74.1528,34864
74.3363,75.0531,73.3009,74.2698,61260
75.2188,75.6820,74.3807,75.0521,43165
76.2815,76.3963,75.8666,76.2638,88385
75.3228,75.5937,75.2550,75.5921,7564
76.5495,77.7549,76.0117,76.7711,25180
77.7641,78.4847,76.7967,77.6813,78283
76.2927,76.7162,75.5133,76.3692,39860
77.7767,77.8359,77.3175,77.7364,21960
77.5146,78.4211,76.9146,77.6917,72286
78.4040,79.3548,77.4142,78.0279,94449
76.5860,76.8084,76.5784,76.5793,5418
76.7833,77.4107,76.2919,76.4790,69195
75.9531,76.3157,75.1979,76.2033,3894
76.4291,76.9986,75.6541,76.2182,13860
76.6111,77.5146,76.1005,77.0618,65273
75.7029,76.6056,75.5793,76.0803,73903
75.6288,76.2312,74.9372,75.9880,15020
75.0095,76.2973,74.0943,75.3514,35181
75.5789,76.3506,74.8318,75.7556,8776
75.8805,76.9178,75.6867,76.1284,81808
77.8615,78.7270,77.0144,77.3865,49071
77.4756,78.0838,77.3906,77.4307,67187
76.9738,77.7831,76.3768,76.9645,20885
78.6929,79.0519,77.4205,78.3173,79291
78.9617,79.0759,78.6308,78.9301,28591
78.4319,78.9627,77.0261,78.0083,12613
77.9511,78.0434,77.3370,77.5495,28100
78.0103,78.8290,77.5970,77.7831,76961
77.7755,78.0521,77.4482,77.7448,12730
77.4246,78.6712,76.5881,77.6771,15283
78.5725,79.2483,77.6327,78.5318,84162
79.4871,80.6589,79.0018,79.8953,8329
81.3704,82.3460,80.0648,81.0380,5447
80.3371,81.1093,80.2181,80.2861,73971
80.4599,80.7277,79.5885,80.4045,85334
79.8569,80.1627,79.4765,80.0634,13862
78.9594,79.9649,78.0400,79.2942,7365
79.7002,79.8563,79.0520,79.3262,36569
78.1718,78.7083,77.9660,78.5167,13701
77.6816,78.4058,77.6729,77.7265,52800
77.5239,77.6024,76.7915,77.4756,37064
78.3374,79.4247,78.3076,78.7669,45628
79.4034,80.2460,78.9450,79.6300,20088
80.6400,80.7068,79.3345,80.1710,25085
79.5157,80.3475,78.8980,79.9491,27961
80.3836,81.1111,79.8233,80.0293,86447
79.4040,79.8153,78.9522,79.2816,31352
79.8682,80.4855,79.4348,80.1085,29661
80.8131,81.6549,80.3693,81.0920,68268
81.4833,82.5076,80.6608,81.8591,96097
82.7830,83.0616,82.4928,83.0345,86759
82.7499,83.4704,82.4059,82.4329,3274
82.4618,83.3294,81.4667,82.6840,61098
84.3106,85.1774,83.7109,84.0399,21208
82.6657,83.4341,81.9465,83.0089,60468
81.7980,82.5479,81.0447,81.8231,30440
82.5244,83.0703,81.6668,82.3793,93590
81.6279,82.8680,81.4951,82.1158,4863
83.1578,83.4745,82.5208,82.9413,71439
84.0853,84.6950,83.2947,84.2128,70453
85.2187,86.0771,84.6602,84.7718,66945
84.3653,84.7900,84.1814,84.6490,96987
84.8336,85.4482,83.4799,84.4642,58608
84.5103,85.2077,84.2082,84.6138,53392
84.5899,85.2584,83.6402,85.0127,50280
86.7577,87.6281,85.9448,86.3842,66750
86.2255,87.2109,85.7953,86.5998,24494
86.3207,86.7743,85.5131,85.9313,8252
86.0576,87.0002,85.6631,85.7010,84248
85.8622,86.0996,85.6561,85.7745,89084
86.8257,87.7926,86.5620,86.5742,70412
86.9379,87.5126,86.1334,86.4685,41470
86.0919,86.6264,84.8351,85.6850,34383
86.1275,86.7270,85.9020,86.5005,54978
86.0486,86.4504,85.6575,85.8999,68965
85.3950,85.6692,84.6480,85.1280,88652
83.8665,84.7567,83.7356,84.1199,26630
83.7294,83.9577,82.7211,83.6337,93146
83.6964,84.8827,83.5248,84.0450,1128
83.5132,83.6416,82.6683,83.0698,17724
83.7918,84.6094,83.5151,83.5905,94424
83.4211,84.3136,82.6427,83.6030,80022
84.3332,84.3781,83.6581,83.8909,8248
83.3729,84.0418,82.7701,83.3022,48849
83.2704,84.2360,82.8330,83.6012,34738
84.1217,84.4060,83.2450,84.0094,2366
83.8069,84.5840,83.5361,83.8689,51823
84.6201,85.4516,83.9758,84.3452,55776
85.1997,85.6953,84.0598,84.7343,20615
85.4191,86.1879,84.7030,84.9407,51530
84.5347,85.2143,83.3104,84.1973,28204
82.7814,83.6685,82.4538,82.7584,29448
84.2190,84.9443,83.3452,83.9612,3831
82.9521,83.9808,82.8819,83.1773,64769
82.9478,83.5572,81.8954,82.7478,38074
83.5920,84.0236,83.0155,83.6707,66236
85.0891,85.5854,84.2176,84.7604,71844
85.6370,85.8756,84.9156,85.5738,86911
85.7109,86.3365,85.4004,85.6517,18345
86.1042,86.5642,85.6465,86.1142,56457
85.2112,85.4713,84.1930,84.8966,67033
85.3116,85.3998,84.3129,85.3003,9685
86.3926,87.3090,85.7984,86.0420,39952
85.9527,87.3946,85.0821,86.4380,67621
87.3078,87.6434,86.8578,87.4113,65133
86.7375,87.2711,85.8802,87.1333,56628
88.1787,88.5552,86.7692,87.7272,65854
86.4503,86.6167,86.2259,86.3577,58424
85.9988,86.4295,85.4494,85.6199,13126
86.8948,87.0320,85.8116,86.5924,67635
87.6279,87.6976,87.4805,87.5227,6465
88.1247,88.3344,87.2694,88.1751,31390
88.8921,89.1506,88.7412,88.8389,51614
89.7208,90.1834,89.6409,90.0795,28025
90.4653,90.7833,90.3507,90.6314,50939
90.3934,90.7003,89.5430,89.9546,72237
91.1163,91.7194,91.0667,91.3946,27133
91.3017,92.0153,90.4952,91.0346,62608
89.3570,89.7719,89.0780,89.5964,36484
89.8492,90.6564,89.0586,90.1567,27973
90.9493,91.5811,90.0247,90.9747,59335
89.5062,90.3352,89.0884,89.8072,61447
88.9478,89.8823,88.3754,89.0500,45293
88.2912,88.5057,87.0289,87.8388,49684
89.1797,89.9321,88.8369,88.8492,11840
87.8809,88.1829,87.0712,87.6818,49483
87.7886,88.8697,87.6076,87.9054,31471
87.8579,88.5729,87.7763,88.0661,71246
86.7475,87.0256,85.7978,86.9182,90259
86.6284,87.9365,85.8592,87.0825,85724
86.7258,87.4120,86.5216,86.6198,62215
87.2161,87.8244,87.1182,87.5070,82139
88.6008,88.8036,87.6570,88.4285,85477
88.2853,88.6053,88.2679,88.4602,41262
89.1590,90.2601,88.1969,89.5242,9355
89.9535,90.0839,89.4453,89.9368,29314
91.7324,92.6244,90.7228,91.3952,93608
91.3944,91.5707,90.5666,91.4263,57032
92.9534,93.1917,92.6516,92.8184,41233
91.7709,92.5023,91.3567,91.5934,69787
90.0993,91.3375,89.2253,90.5079,6289
91.7614,92.3316,91.7055,91.7498,1307
92.3488,93.6587,91.6006,92.8184,70577
93.4044,93.8167,92.4841,93.6458,9550
94.7409,95.4622,93.3813,94.3566,6068
92.8066,93.9682,91.9474,93.2396,31068
93.5073,93.9024,92.7570,93.0100,87265
92.5227,93.2387,92.5039,92.8557,21915
92.8889,93.1305,92.2875,92.5139,62696
93.3495,94.7291,93.2341,93.8473,92327
95.6042,96.4110,94.5624,95.2518,82938
96.6430,97.5376,95.7392,96.3259,67948
94.9310,96.0944,94.3375,95.4209,27050
95.0977,95.9857,94.1698,95.5556,7023
95.7937,96.9156,94.9106,95.9798,54494
96.4843,97.0269,95.7160,96.1568,94352
95.9610,96.8473,95.6891,96.0520,10741
96.0509,97.3364,95.5333,96.4209,71943
96.9122,97.6389,96.4309,96.6962,31631
98.4760,98.8275,97.7458,98.1658,74070
97.4641,97.9548,97.1160,97.9027,94497
98.5870,99.3589,98.0449,98.1798,35444
98.9246,99.6815,98.3143,98.8246,87320
99.5236,99.8923,98.7528,99.8904,65428
100.4083,100.9125,99.9632,100.5458,63159
101.0092,101.5123,100.9816,101.0742,85645
100.0426,101.0191,99.8144,100.1027,79015
101.5056,102.2008,100.5523,101.1851,95595
99.6620,100.3699,98.8620,99.8143,85928
99.7520,100.7430,99.1674,99.5967,43179
99.6700,100.8109,99.6615,100.0223,59700
99.9565,99.9844,98.9172,99.7718,71518
100.4515,101.0729,99.6521,100.9207,26638
102.4016,102.4812,101.6061,102.2415,29993
101.0252,101.6657,100.2561,100.8467,48369
100.3598,100.9755,99.8704,100.8417,45288
100.6524,101.6163,100.3040,101.0211,14845
100.3503,101.1748,99.8693,100.0853,62332
99.7950,100.8462,99.1059,100.1959,89938
101.5531,102.1116,100.4349,101.4238,27211
102.0017,103.4211,101.5099,102.4779,61832
102.7333,103.3659,101.6876,102.2431,48485
100.5980,101.5937,99.9230,100.9828,46906
102.0982,102.3268,101.1598,101.7351,8832
102.3917,102.9577,101.8933,102.7795,80329
101.4167,101.9397,100.7817,101.5090,40255
102.0817,102.5157,101.4430,102.0953,97844
100.2604,101.6684,99.5930,100.6999,61976
100.7915,101.5227,100.4852,100.5443,42807
99.9388,100.2242,99.2055,99.6290,39131
98.9941,99.7198,98.4515,99.2224,77241
98.7376,98.9154,97.8892,98.6185,26155
98.7663,99.5820,97.7716,98.8416,7284
99.0272,99.6215,98.3401,99.4976,70005
99.8524,100.6615,99.3814,100.2172,20234
101.4830,101.4871,101.1650,101.3170,9862
101.0013,101.3625,100.0982,100.9848,6849
99.5641,100.5570,99.2550,99.8788,91554
101.5591,101.8986,100.5029,101.1756,87944
100.7759,101.7924,100.2491,100.8845,8779
100.9659,101.4130,100.9167,101.1992,74042
101.3394,101.7431,100.5113,100.9236,7711
101.2050,101.7892,100.0490,100.9035,69128
101.8193,102.6928,101.0120,101.3335,30198
101.9519,102.3765,101.8242,102.1981,92730
100.8987,101.2167,99.9035,100.8680,6694
100.6272,100.9515,99.9474,100.5578,62240
98.7626,99.7784,98.2967,99.2440,43647
100.0098,100.2421,99.3641,99.5506,81550
101.1418,101.9413,100.0180,100.8120,15983
99.6773,100.0825,99.3224,99.5952,71276
98.9198,99.3309,98.2701,99.0904,30101
98.0308,99.3478,97.4085,98.4845,66018
98.6146,99.2899,98.4139,98.4303,15870
97.3671,97.4765,96.9102,97.2485,80696
98.2764,99.1524,97.5540,98.5176,6229
99.6929,100.3279,99.1847,99.3761,9875
98.9337,99.3528,98.3253,98.9107,18109
99.9332,100.1524,98.9734,99.5498,51062
100.2359,100.8676,99.6847,100.6775,8394
100.3556,101.0488,99.7487,100.1983,99572
100.0656,100.4476,99.9326,100.1930,10410
100.0344,100.9463,98.6727,99.6151,11949
97.9069,98.7534,97.4863,98.1197,87385
98.6730,99.7952,98.6473,99.0392,71301
98.7257,99.4942,97.8725,98.3242,45822
99.6456,99.7556,98.8172,99.3536,24910
97.7055,98.7849,97.3452,98.1708,17605
98.9659,99.0529,98.1773,98.7983,61386
98.0137,98.9109,97.0598,97.8911,5283
98.8382,99.0152,98.1747,98.7004,66680
100.1490,100.7140,99.2061,99.8617,24665
98.4136,98.4459,98.2858,98.4149,4474
97.4659,97.8021,96.5793,97.7324,59783
97.0406,97.3020,96.6203,96.9448,22468
98.0809,98.9204,97.2903,98.0588,35980
99.2453,100.2365,99.1473,99.2071,7335
100.1176,100.9689,99.4512,99.6708,60633
98.1793,98.5430,98.0579,98.4420,37145
97.2443,97.9491,97.0384,97.3504,28765
96.3710,97.3039,95.9172,96.4277,77015
95.0321,95.4969,94.0995,95.2070,10271
95.9520,96.5839,95.0023,95.6367,87629
96.0134,97.0463,95.4661,96.2245,51340
96.1348,96.8806,95.4718,95.9971,76147
94.9913,95.1442,94.1203,94.8298,86866
95.0319,95.3426,94.3204,94.6300,36216
93.2684,94.0465,92.8999,93.3656,34194
93.7009,94.3398,93.2944,94.1892,64959
92.3686,93.7012,91.5210,92.7662,65317
92.3684,92.8840,92.1791,92.5966,79906
91.0361,91.6944,90.8367,91.2359,1961
90.8461,91.7577,90.0768,90.7134,94292
90.2306,90.5756,89.0672,90.0155,9270
90.7793,90.8746,89.7256,90.5566,13788
91.6371,91.8687,90.6042,91.2805,70715
92.0439,93.4001,91.8753,92.4241,31592
92.9581,93.8523,92.7266,93.2431,42022
93.6571,93.7042,93.0692,93.5998,20187
95.3661,96.2750,94.7336,95.0682,74869
96.0604,97.0143,95.9727,96.5455,84744
97.1686,97.8712,96.0100,96.8397,51016
96.7709,97.3958,96.1773,96.5600,88064
97.5177,97.9564,96.9745,97.8619,39329
97.5505,98.8329,96.9946,97.8884,69571
96.8486,97.3392,96.7561,96.8032,88112
95.5530,96.9082,94.8473,96.0134,13596
96.5393,97.6918,96.0960,96.7356,14198
96.9699,97.8140,96.5334,96.6198,24048
96.8109,97.6791,95.9929,97.2906,56788
97.9446,98.8433,97.2244,98.1177,88401
98.2308,98.6590,96.9636,97.8724,90647
96.9424,98.2420,96.7394,97.2969,85264
96.4576,96.6125,95.9854,96.0139,39317
95.3683,95.6155,95.2360,95.3784,58051
95.6442,96.2408,94.4298,95.2882,67728
94.4028,94.4037,93.3829,94.2686,36073
95.2239,95.6326,94.9119,95.4200,22066
94.3947,94.7531,94.2112,94.2746,82492
93.0387,94.1699,92.6743,93.4030,17252
92.5173,93.1714,91.9737,92.3648,78698
91.9169,92.5577,90.7289,91.5559,72226
91.4874,91.8410,90.6846,91.0003,87411
91.3235,91.8008,90.4030,91.6240,51640
90.8316,91.4246,90.0837,91.2929,11104
93.1149,93.3526,91.9357,92.6574,32855
92.7388,93.7130,92.3071,92.3631,27405
92.9267,93.2681,92.5268,93.1404,12218
94.3966,94.4971,93.9811,94.1819,4014
96.0104,96.2404,95.4517,95.6018,83095
96.3660,97.2340,95.4531,96.3262,29480
98.0645,98.3096,97.5287,97.7365,55427
98.0468,98.4723,97.3960,97.9371,66900
98.3138,99.4656,97.4940,98.5136,70314
97.3766,97.7915,97.0438,97.2096,86915
96.6845,97.8220,96.0092,97.0455,29624
97.2795,98.1916,96.8058,97.3628,29706
96.1562,96.3304,95.7946,96.2124,65511
97.1443,97.4056,96.6225,96.7157,47501
98.2820,99.0519,97.1176,97.9966,60916
98.3513,98.6236,97.0220,97.9070,11895
96.6576,97.0763,95.7409,96.8273,1551
96.9643,97.3866,96.5748,96.9419,99616
97.5625,98.0188,96.7322,97.5789,84684
96.3517,97.1275,95.9988,96.3536,59535
95.3642,95.9609,95.3507,95.5843,16727
97.0135,97.1330,96.7594,97.0298,37495
96.0637,96.8684,95.6014,96.1695,31767
96.2835,97.6161,96.1567,96.7830,37394
98.1100,98.9612,97.5016,97.7708,67276
98.2213,98.5280,97.7509,98.3604,71659
99.3508,100.3444,99.0014,99.1368,73022
97.7116,98.3055,97.4559,98.0943,37763
98.3026,99.0992,98.0238,98.3337,93188
97.5458,98.4775,96.1531,97.0626,11896
96.6994,97.6486,96.3101,96.4607,1785
97.1638,97.5326,96.0305,96.8167,32438
95.6092,95.6407,95.4880,95.5642,68361
96.0698,97.1389,95.0996,96.3412,48940
95.3982,96.3514,94.4137,95.3483,83040
96.0121,97.3132,95.1960,96.5013,92108
97.3826,98.4262,96.5114,97.7672,27336
98.2579,98.3812,98.2222,98.2680,28330
97.6784,98.8813,97.2162,98.0602,20235
97.7860,98.4876,97.4868,98.0647,19954
99.2543,100.0276,98.3940,99.2861,40869
99.7411,100.1547,99.1145,99.4965,56506
98.8021,99.6741,97.8092,98.9981,18344
100.4842,101.1493,100.2691,100.3244,69853
101.6339,102.4615,100.8717,101.6478,94884
99.9354,100.3413,99.5045,100.1717,56720
99.5930,99.7859,99.4905,99.7549,20632
99.7287,100.6716,98.7088,99.5561,6409
99.2480,99.9255,99.0684,99.5669,18226
99.2902,100.5022,99.0913,99.6684,18534
99.3963,100.4195,99.0533,99.7563,90318
99.9417,100.2567,99.1606,100.0908,78400
100.4191,100.8968,99.6594,100.7769,25221
99.9249,101.1487,99.6638,100.2314,5033
101.9118,102.1337,101.3166,101.6472,94491
101.6993,101.7654,101.1052,101.3349,7266
100.8237,101.0270,99.6583,100.5647,11095
99.3993,99.8522,99.1099,99.3813,30605
98.0857,99.0268,97.7311,98.5856,76225
99.3160,100.2693,98.5401,99.1432,93451
100.7004,101.3990,100.4094,100.6253,90658
101.1658,101.9359,100.3449,101.0540,84313
102.5063,103.1069,102.0174,102.0540,86018
102.3038,103.0383,102.1484,102.6616,41948
103.0791,103.6026,102.9621,103.1889,74735
102.5126,102.9301,102.0828,102.2097,41198
101.3849,102.7451,101.3349,101.7639,34350
103.1171,104.0658,102.2674,102.9243,40784
103.7852,104.1493,103.3944,103.7951,53156
102.5273,103.6030,101.9376,102.9339,25632
101.4473,102.3209,100.9509,101.6819,38858
101.5033,101.6886,100.5319,101.3333,79891
101.2601,102.5251,100.6877,101.6073,21071
100.8306,101.7670,100.6272,100.8714,12488
100.7574,101.3636,99.6121,100.2637,39067
99.5274,100.0052,98.3607,99.1628,45967
100.2276,100.9473,99.4772,99.8429,38731
98.8986,98.9497,98.3617,98.6491,55538
100.0717,100.7754,98.9272,99.6931,45661
100.4329,101.8227,99.6309,100.9124,23170
99.0910,99.7092,98.4584,99.4916,75352
100.0637,100.6793,99.7180,99.7980,57204
98.8142,99.2667,97.7180,98.5075,18070
99.8997,100.8217,98.6235,99.5082,18706
99.6595,99.7170,99.2502,99.4268,50356
99.0357,99.9718,98.6167,99.4527,88612
100.1272,101.1662,99.1665,100.1818,8721
100.9509,101.7945,100.5371,100.8881,64641
100.5430,101.0717,99.6792,100.6222,21820
101.1856,101.2874,100.4442,100.9882,58628
99.8470,100.6450,99.5088,100.3302,20140
101.6172,101.8935,100.9379,101.2703,27319
99.8297,100.9655,99.6840,100.2542,4575
101.5031,102.1020,100.4891,101.1219,23985
99.8915,101.0003,99.2001,100.3472,90895
101.2506,102.0426,100.2854,101.4372,85873
100.2457,101.3740,99.7433,100.4998,58819
99.0179,99.6331,98.6742,99.2022,65171
99.7975,100.5211,99.3844,99.7924,65423
100.2690,101.1036,99.9103,100.5718,83179
101.4644,102.3387,100.9469,101.3639,29889
101.9914,102.8162,101.6036,102.2110,25309
